城市车商,第几期,车型,众筹金额,分红,每万元分红,天数,收益率
CCVA121,M9900,奥迪A6L,208000.0,3784.0,181.92,54,12.3
贵阳12,M10058,大众帕萨特,112000.0,2000.0,178.57,49,13.3
CCVG108,M10072,丰田汉兰达,150000.0,2700.0,180.0,48,13.69
山东20,M10242,沃尔沃S80L,182000.0,3000.0,164.84,43,13.99
山东56,M10661,奥迪A8L（保底10%）,324000.0,4000.0,123.46,33,13.66
南京05,M10688,起亚K5,84000.0,1000.0,119.05,31,14.02
贵阳09,M10722,大众高尔夫,42000.0,500.0,119.05,30,14.48
SCVJ101,M10729,宝马520Li,150000.0,1700.0,113.33,30,13.79
ECVK106,M10779,宝马520Li,240000.0,2600.0,108.33,29,13.64
ECVK106,M10780,奔驰GLK300,150000.0,1700.0,113.33,29,14.26
长沙08,M10826,宝马X6（保底10%）,332000.0,3600.0,108.43,28,14.14
CCVA102,M10857,奔驰E200L,340000.0,3600.0,105.88,27,14.31
贵阳13,M10909,本田CR-V,105000.0,1136.0,108.19,27,14.63
SWVM201,M11029,别克英朗GT,65000.0,650.0,100.0,25,14.6
长沙31,M11088,丰田普拉多,315000.0,3000.0,95.24,23,15.11
合肥07,M11148,宝马320Li,188000.0,1729.6,92.0,22,15.26
太原15,M11218,奥迪A6L,110000.0,900.0,81.82,20,14.93
SWVU110,M11301,宝马523Li,190000.0,1500.0,78.95,19,15.17
SWVG101,M11374,奔驰C200L,252000.0,1700.0,67.46,16,15.39
ECVS105,M11456,奥迪A6L,268000.0,1675.0,62.5,15,15.21
ECVS105,M11457,奥迪A6L,268000.0,1675.0,62.5,15,15.21
ECVS105,M11458,奥迪A6L,268000.0,1675.0,62.5,15,15.21
ECVS105,M11459,奥迪A6L,268000.0,1675.0,62.5,15,15.21
长沙43,M11494,沃尔沃XC60,134000.0,793.0,59.18,14,15.43
太原06,M11563,别克君越,125000.0,650.0,52.0,12,15.82
贵阳08,M11572,捷豹XE,228000.0,1300.0,57.02,12,17.34
太原06,M11628,丰田普拉多,246000.0,984.0,40.0,9,16.22
ECVS102,M11705,本田雅阁（每人限投2000）,119000.0,333.2,28.0,6,17.03
SWVM109,M8704,奥迪Q7,168000.0,3240.0,192.86,88,8
贵阳11,M8705,奥迪A6L,208000.0,4011.0,192.84,88,8
ECVD102,M8817,保时捷Boxster（保底10%）,469000.0,11000.0,234.54,85,10.07
南京05,M8891,宝马320Li,211000.0,5000.0,236.97,82,10.55
成都18,M9080,丰田普拉多,264000.0,7300.0,276.52,76,13.28
CCVL101,M9350,奥迪A6L,240000.0,4416.0,184.0,69,9.73
南京08,M9443,丰田塞纳,337000.0,8500.0,252.23,66,13.95
山东66,M9447,别克GL8,130000.0,3300.0,253.85,67,13.83
山东35,M9713,Jeep自由客,124000.0,2500.0,201.61,56,13.14
CCVL101,M9865,奔驰E260,200000.0,2594.0,129.7,54,8.77
CCVA108,M9870,雷克萨斯RX200t,340000.0,6220.0,182.94,53,12.6
长沙11,M9877,本田雅阁,72000.0,1500.0,208.33,53,14.35
CCVA123,M10083,丰田普拉多,160000.0,2700.0,168.75,46,13.39
成都18,M10097,雷克萨斯GS250,244000.0,4200.0,172.13,45,13.96
NCVH114,M10283,奥迪A6L,140000.0,2200.0,157.14,42,13.66
山东18,M10400,起亚K5,96000.0,1400.0,145.83,39,13.65
贵阳07,M10481,奥迪A4L,203000.0,2700.0,133.0,36,13.49
CCVG107,M10492,大众帕萨特,108000.0,1500.0,138.89,36,14.08
山东38,M10513,奔驰ML320（保底10%）,428000.0,5600.0,130.84,35,13.64
ECVD105,M10548,宝马320Li,212000.0,2900.0,136.79,34,14.69
SWVM113,M10598,奥迪Q3,148000.0,1900.0,128.38,33,14.2
SCVB106,M10596,宝马320Li,156000.0,2000.0,128.21,33,14.18
CCVA108,M10685,宝马X5,230000.0,2600.0,113.04,30,13.75
NWVB110,M10761,瑞风M4,73000.0,900.0,123.29,29,15.52
NCVG101,M10899,马自达6,44000.0,492.8,112.0,26,15.72
长沙11,M10972,奥迪A6L,111000.0,1100.0,99.1,25,14.47
山西02,M10993,别克英朗,53000.0,500.0,94.34,24,14.35
CCVG108,M11035,奔驰GLK300,193000.0,1822.0,94.4,24,14.36
SWVU107,M11072,福特F-150,235000.0,2100.0,89.36,22,14.83
长沙31,M11087,丰田普拉多,315000.0,2900.0,92.06,22,15.27
SCVB101,M11098,大众帕萨特,79000.0,750.0,94.94,22,15.75
CCVL102,M11149,丰田普拉多,296000.0,2500.0,84.46,21,14.68
南京13,M11171,奔驰C200L,199000.0,1650.0,82.91,20,15.13
SWVM114,M11209,路虎揽胜极光,224000.0,1800.0,80.36,19,15.44
山东38,M11210,大众帕萨特,155000.0,1300.0,83.87,20,15.31
NWVB110,M11233,大众帕萨特,80000.0,700.0,87.5,19,16.81
西安12,M11472,纳智捷大7,57000.0,400.0,70.18,13,19.7
长沙34,M11515,丰田兰德酷路泽,509000.0,2800.0,55.01,12,16.73
太原06,M11610,奔驰E300L,352000.0,1408.0,40.0,9,16.22
SWVM117,M11611,传祺GS4,55000.0,410.0,74.55,9,30.23
山东18,M8638,smart,57000.0,1112.0,195.09,89,8
重庆19,M8641,Jeep自由客,85000.0,1658.0,195.06,89,8
山东20,M8663,斯柯达速派,136000.0,3500.0,257.35,87,10.8
SWVA208,M8699,奥迪A6L,242000.0,6000.0,247.93,87,10.4
SCVB112,M8779,雪佛兰迈锐宝,98000.0,2400.0,244.9,85,10.52
长沙12,M8801,奔驰S300L,286000.0,7000.0,244.76,84,10.64
重庆19,M9472,雷克萨斯ES250,180000.0,4540.0,252.22,64,14.38
山东20,M9636,福特新蒙迪欧,120000.0,2700.0,225.0,59,13.92
NCVA101,M9681,宝马730Li,285000.0,6200.0,217.54,56,14.18
重庆19,M9833,奔驰GLA220,224000.0,4272.0,190.71,53,13.13
SWVM117,M10243,福特新蒙迪欧,102000.0,1600.0,156.86,41,13.96
南京05,M10267,凯迪拉克ATS-L,127000.0,2000.0,157.48,41,14.02
成都11,M10272,奥迪A6L,76000.0,1200.0,157.89,41,14.06
合肥09,M10304,奥迪A4L,152000.0,2300.0,151.32,40,13.81
SWVG101,M10372,别克GL8,88000.0,1300.0,147.73,39,13.83
长沙01,M10378,哈弗H6,63000.0,950.0,150.79,39,14.11
CCVL102,M10484,奔驰E260,280000.0,3800.0,135.71,35,14.15
SWVA208,M10565,保时捷Macan（保底10%）,430000.0,5000.0,116.28,32,13.26
长沙39,M10577,传祺GS5,60000.0,800.0,133.33,33,14.75
NCVB106,M10632,丰田坦途（保底10%）,360000.0,4200.0,116.67,31,13.74
SCVB106,M10699,林肯MKC,220000.0,3000.0,136.36,28,17.78
重庆21,M10774,宝马520Li,264000.0,2800.0,106.06,26,14.89
广东06,M10801,众泰T700,96000.0,1000.0,104.17,27,14.08
广东06,M10886,众泰T600,74000.0,750.0,101.35,25,14.8
山东03,M10913,别克GL8,288000.0,2800.0,97.22,24,14.79
成都13,M10963,日产天籁,72000.0,714.0,99.17,24,15.08
贵阳17,M11065,大众辉腾,220000.0,1900.0,86.36,21,15.01
重庆04,M11081,奥迪A4L,168000.0,1500.0,89.29,21,15.52
山东03,M11099,吉姆尼,104000.0,860.0,82.69,20,15.09
重庆19,M11140,英菲尼迪Q50L,160000.0,1350.0,84.38,20,15.4
山东55,M11160,奔驰GLS450,880000.0,7000.0,79.55,20,14.52
CCVA119,M11208,大众速腾,104000.0,704.89,67.78,19,13.02
山东21,M11238,福特福克斯,44000.0,350.0,79.55,18,16.13
SCVA101,M11251,马自达昂克赛拉,81000.0,800.0,98.77,18,20.03
重庆19,M11263,奥迪A6L,227000.0,1600.0,70.48,17,15.13
西安05,M11330,大众高尔夫,110000.0,900.0,81.82,17,17.57
SCVI101,M11331,别克英朗,66000.0,500.0,75.76,17,16.27
山东66,M11443,本田雅阁,116000.0,800.0,68.97,13,19.36
SWVU108,M11452,玛莎拉蒂总裁 (保底10%),445000.0,2600.0,58.43,13,16.4
山东55,M11478,丰田埃尔法,780000.0,4300.0,55.13,12,16.77
西安05,M11508,大众帕萨特,121000.0,800.0,66.12,11,21.94
山东02,M11687,奔驰R350L,296000.0,1500.0,50.68,4,46.24
山东17,M8617,本田雅阁,65000.0,1268.0,195.08,89,8
南京09,M8630,奥迪A8L,384000.0,7410.0,192.97,88,8
长沙12,M8778,宝马M3,238000.0,6100.0,256.3,83,11.27
山西02,M8942,丰田坦途,160000.0,4248.0,265.5,80,12.11
山东18,M10427,力狮,88000.0,1140.0,129.55,37,12.78
ECVD102,M10750,雷克萨斯ES250,171000.0,1650.0,96.49,27,13.04
贵阳13,M11040,宝马740Li,280000.0,2400.0,85.71,20,15.64
SWVK110,M11163,奥迪Q5,168000.0,1350.0,80.36,19,15.44
NCVA106,M11283,奔驰威霆,112000.0,750.0,66.96,16,15.28
SWVM114,M11307,本田奥德赛,168000.0,1000.0,59.52,16,13.58
SWVG101,M11491,凯迪拉克XTS,160000.0,760.0,47.5,11,15.76
山东11,M8564,北京40,64000.0,1248.0,195.0,89,8
SCVA113,M8636,宝马116i,103000.0,1965.0,190.78,87,8
长沙26,M9010,宝马320Li,176000.0,4432.0,251.82,76,12.09
SWVM105,M9131,宝马525Li,200000.0,4920.0,246.0,72,12.47
SWVM201,M9966,日产天籁,100000.0,1680.0,168.0,47,13.05
SCVB118,M10050,别克昂科威,133000.0,1824.5,137.18,45,11.13
重庆02,M10093,奥迪A5,120000.0,1710.0,142.5,44,11.82
广东05,M10146,名爵ZS,80000.0,1520.0,190.0,42,16.51
广东05,M10147,远景,73000.0,1369.5,187.6,42,16.3
重庆02,M10169,凯迪拉克SRX,144000.0,2007.0,139.38,41,12.41
SCVA103,M10204,丰田汉兰达,233000.0,4482.0,192.36,40,17.55
山东32,M10521,大众帕萨特,159000.0,1800.0,113.21,32,12.91
CCVA117,M10621,丰田凯美瑞,100000.0,870.0,87.0,30,10.59
长沙37,M10730,奔驰C200L,240000.0,2088.0,87.0,26,12.21
NCVB110,M10822,奔驰GLC260（保底10%）,375000.0,3000.0,80.0,24,12.17
CCVG107,M10820,宝马525Li,214000.0,1626.0,75.98,24,11.56
广东05,M10803,日产劲客,96000.0,1000.0,104.17,25,15.21
长沙31,M10950,丰田普拉多,295000.0,2068.0,70.1,22,11.63
长沙26,M11021,现代格锐,144000.0,1100.0,76.39,21,13.28
NCVB107,M11192,奥迪A7（保底10%）,345000.0,2084.0,60.41,17,12.97
长沙20,M8530,天逸C5 AIRCROSS,142000.0,2769.0,195.0,89,8
长沙20,M8531,雪铁龙C5,142000.0,2769.0,195.0,89,8
天津01,Y376,丰田塞纳,404000.0,12806.25,316.99,89,13
重庆20,M8566,别克君越 已回购众筹123000,2372.0,192.85,88.0,8%,
长沙45,M8571,野马T70,58000.0,1600.0,275.86,88,11.44
长沙45,M8572,野马T70,58000.0,1500.0,258.62,88,10.73
长沙45,M8573,野马T70,58000.0,1700.0,293.1,88,12.16
长沙45,M8574,野马T70,74000.0,1427.0,192.84,88,8
长沙45,M8575,野马T70,68000.0,1311.0,192.79,88,8
重庆20,M8579,丰田凯美瑞,108000.0,2083.0,192.87,88,8
CCVA103,M8675,大众凌渡,105000.0,2345.0,223.33,84,9.7
SWVM105,M8702,大切诺基（保底10%）,348000.0,8500.0,244.25,84,10.61
长沙37,M8765,宝马GT535i,230000.0,6000.0,260.87,83,11.47
合肥03,M8791,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8792,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8793,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
长沙02,M8982,大众途锐,128000.0,3500.0,273.44,77,12.96
合肥03,M8921,奥迪A6L,300000.0,9200.0,306.67,79,14.17
合肥03,M8922,奥迪A6L,300000.0,9200.0,306.67,79,14.17
合肥03,M8923,奥迪A6L,300000.0,9200.0,306.67,79,14.17
合肥03,M8924,奥迪A6L,300000.0,9200.0,306.67,79,14.17
合肥03,M8925,奥迪A6L,300000.0,9200.0,306.67,79,14.17
合肥03,M8926,奥迪A6L,300000.0,9200.0,306.67,79,14.17
合肥03,M8927,奥迪A6L,300000.0,9200.0,306.67,79,14.17
长沙02,M8991,全新胜达,120000.0,3400.0,283.33,76,13.61
长沙02,M9004,讴歌MDX,113000.0,3100.0,274.34,76,13.18
西安12,M9077,牧马人,235000.0,6500.0,276.6,73,13.83
西安05,M9093,大众宝来,77000.0,2200.0,285.71,73,14.29
SWVB102,M9513,大众途观,116000.0,2500.0,215.52,60,13.11
广东04,M9568,丰田RAV4,68000.0,1500.0,220.59,58,13.88
重庆01,M9648,长安睿骋,108000.0,2400.0,222.22,57,14.23
CCVG110,M9940,大众尚酷,100000.0,1700.0,170.0,47,13.2
重庆02,M10004,丰田普拉多,264000.0,4300.0,162.88,45,13.21
山东10,M10074,奔驰C180,124000.0,2000.0,161.29,43,13.69
SCVA106,M10425,本田CR-V,113000.0,1600.0,141.59,35,14.77
SCVA114,M10509,丰田锐志,77000.0,1000.0,129.87,32,14.81
CCVA115,M10527,斯柯达昊锐,76000.0,768.44,101.11,31,11.9
山东32,M10564,本田CR-V,130000.0,1500.0,115.38,30,14.04
贵阳12,M10585,日产天籁,88000.0,1000.0,113.64,29,14.3
重庆37,M10640,丰田汉兰达,112000.0,1200.0,107.14,28,13.97
CCVA107,M10660,英菲尼迪Q50,149000.0,1540.0,103.36,28,13.47
长沙29,M10605,丰田兰德酷路泽,447000.0,5000.0,111.86,29,14.08
成都16,M10702,猎豹CS10,81000.0,840.0,103.7,25,15.14
重庆03,M10809,奥迪A8L（保底10%）,329000.0,3100.0,94.22,23,14.95
太原15,M10917,奥迪A6L,216000.0,1880.0,87.04,21,15.13
广东02,M10893,大众途观,156000.0,1400.0,89.74,22,14.89
广东02,M10894,丰田卡罗拉,91000.0,900.0,98.9,22,16.41
合肥03,M10976,奔驰S400L,920000.0,9568.0,104.0,21,18.08
合肥03,M10977,奔驰S400L,920000.0,9568.0,104.0,21,18.08
合肥03,M10978,路虎揽胜运动,872000.0,9069.0,104.0,21,18.08
广东02,M10962,哈弗H9,203000.0,1800.0,88.67,21,15.41
南京13,M11020,路虎揽胜极光,210000.0,1700.0,80.95,20,14.77
NCVA101,M11037,丰田兰德酷路泽（保底10%）,435000.0,3500.0,80.46,19,15.46
NCVB110,M11064,路虎发现4（保底10%）,412000.0,3220.0,78.16,19,15.01
SCVB112,M11172,丰田凯美瑞,100000.0,700.0,70.0,16,15.97
SWVM105,M11183,大众帕萨特,110000.0,750.0,68.18,16,15.55
SCVA101,M11184,丰田凯美瑞,58000.0,400.0,68.97,16,15.73
山东45,M11229,本田奥德赛,200000.0,1300.0,65.0,15,15.82
NCVB106,M11230,奔驰V260,300000.0,1920.0,64.0,15,15.57
SWVU102,M11377,丰田凯美瑞,92000.0,552.0,60.0,11,19.91
长沙28,M11396,起亚K5,87000.0,418.0,48.05,11,15.94
广东04,M11414,雪佛兰科鲁兹,46000.0,276.0,60.0,10,21.9
广东02,M11409,日产逍客,116000.0,696.0,60.0,11,19.91
SCVI106,M11433,本田XR-V,108000.0,594.0,55.0,10,20.08
SCVI106,M11519,本田哥瑞,69000.0,310.5,45.0,8,20.53
SCVA106,M11529,奥迪A6L,89000.0,600.0,67.42,8,30.76
SWVG102,M11596,奥迪A6L,120000.0,640.0,53.33,6,32.44
广东04,M11600,别克GL8,32000.0,112.0,35.0,6,21.29
SCVB109,M8534,日产奇骏,136000.0,2623.0,192.87,88,8
山东42,M8553,奥迪Q7（保底10%）,320000.0,8000.0,250.0,87,10.49
重庆20,M8567,Jeep指南者,137000.0,3400.0,248.18,87,10.41
重庆20,M8568,标致508,82000.0,2200.0,268.29,87,11.26
上海04,Y378,传祺GA3S（共2辆）,208000.0,6030.58,289.93,83,12.75
长沙37,M8703,路虎揽胜运动（保底10%）,304000.0,7300.0,240.13,83,10.56
NCVG104,M8804,大众迈腾,35000.0,900.0,257.14,80,11.73
西安08,M8989,丰田兰德酷路泽（保底10%）,460000.0,13000.0,282.61,76,13.57
贵阳03,M9006,宝马520Li,198000.0,5300.0,267.68,75,13.03
SWVM110,M9020,福特锐界,144000.0,3950.0,274.31,74,13.53
西安10,M9025,奔驰E260L,224000.0,6000.0,267.86,73,13.39
太原13,M9150,丰田埃尔法（保底10%）,360000.0,9000.0,250.0,69,13.22
贵州03,M9192,宝马730Li（保底10%）,412000.0,10500.0,254.85,69,13.48
重庆19,M9292,宝马X1,128000.0,3100.0,242.19,66,13.39
广东02,M9365,丰田汉兰达,247000.0,6000.0,242.91,64,13.85
重庆01,M9520,大众朗行,56000.0,1300.0,232.14,58,14.61
重庆01,M9538,酷威,110000.0,2400.0,218.18,57,13.97
山东53,M9597,保时捷帕拉梅拉（保底10%）,504000.0,11000.0,218.25,57,13.98
重庆01,M9656,现代ix35,78000.0,1600.0,205.13,55,13.61
长沙03,M9740,奥迪A6L,224000.0,4400.0,196.43,51,14.06
重庆19,M9867,标致508,104000.0,1900.0,182.69,48,13.89
山西01,M9994,起亚智跑,91000.0,1500.0,164.84,44,13.67
山西01,M10000,威旺S50,48000.0,864.0,180.0,44,14.93
重庆02,M10033,奔驰GLK300,224000.0,3500.0,156.25,43,13.26
广东04,M10126,马自达6,60000.0,1000.0,166.67,41,14.84
山东07,M10332,保时捷Cayman,133000.0,1800.0,135.34,35,14.11
广东02,M10366,丰田卡罗拉,90000.0,1300.0,144.44,35,15.06
重庆19,M10466,福特新蒙迪欧,112000.0,1400.0,125.0,32,14.26
广东02,M10495,本田CR-V,170000.0,2100.0,123.53,31,14.54
SWVB104,M10518,保时捷帕拉梅拉（保底10%）,436000.0,5000.0,114.68,29,14.43
贵州01,M10587,福特锐界,206000.0,2200.0,106.8,27,14.44
长沙02,M10644,大众CC,104000.0,1100.0,105.77,27,14.3
长沙29,M10578,奔驰GLS450,856000.0,9700.0,113.32,29,14.26
广东02,M10611,本田冠道,243000.0,2600.0,107.0,28,13.95
广东02,M10612,本田CR-V,160000.0,1720.0,107.5,28,14.01
长沙29,M10634,保时捷帕拉梅拉,500000.0,5400.0,108.0,27,14.6
广东04,M10709,马自达6,60000.0,600.0,100.0,24,15.21
重庆09,M10733,奥迪Q5,152000.0,1500.0,98.68,24,15.01
重庆02,M10739,大众途锐（保底10%）,352000.0,3500.0,99.43,24,15.12
NCVG107,M10831,凯迪拉克XT5,308000.0,2800.0,90.91,22,15.08
长沙29,M10794,奔驰GLC300,382000.0,3700.0,96.86,23,15.37
SWVM118,M10875,路虎揽胜运动（保底10%）,584000.0,5000.0,85.62,21,14.88
广东06,M10891,众泰T600,82000.0,720.0,87.8,21,15.26
南京14,M10892,奥迪Q3,126000.0,1108.8,88.0,21,15.3
广东06,M10911,众泰Z560,60000.0,520.0,86.67,21,15.06
成都13,M10933,丰田普拉多,280000.0,2347.0,83.82,20,15.3
重庆19,M10957,宝马320Li,173000.0,1450.0,83.82,20,15.3
重庆17,M10986,宝马X5,242000.0,2000.0,82.64,20,15.08
SCVA106,M11094,DS4,105000.0,800.0,76.19,17,16.36
南京13,M11162,大众途锐,273000.0,1750.0,64.1,15,15.6
贵阳06,M11221,奥迪A6L,190000.0,1200.0,63.16,14,16.47
长沙29,M11279,宝马320i,236000.0,1430.0,60.59,13,17.01
西安05,M11539,日产天籁,124000.0,1000.0,80.65,7,42.05
成都10,M8518,奥迪A6L,248000.0,4892.0,197.26,90,8
重庆16,M8528,丰田普瑞维亚,106000.0,2044.0,192.83,88,8
SCVB106,M8538,本田雅阁,66000.0,1600.0,242.42,86,10.29
合肥03,M8720,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8721,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8722,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8723,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8724,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8725,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8726,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8727,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8728,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8729,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8741,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8742,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8743,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8744,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8745,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8746,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8747,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8748,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8749,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8750,凯迪拉克ATS-L,195000.0,6200.0,317.95,82,14.15
合肥03,M8785,凯迪拉克ATS-L,195000.0,6200.0,317.95,80,14.51
合肥03,M8786,凯迪拉克ATS-L,195000.0,6200.0,317.95,80,14.51
合肥03,M8787,凯迪拉克ATS-L,195000.0,6200.0,317.95,80,14.51
合肥03,M8788,凯迪拉克ATS-L,195000.0,6200.0,317.95,80,14.51
合肥03,M8789,凯迪拉克ATS-L,195000.0,6200.0,317.95,80,14.51
合肥03,M8790,凯迪拉克ATS-L,195000.0,6200.0,317.95,80,14.51
重庆01,M9000,宝马Z4,168000.0,5000.0,297.62,75,14.48
山东07,M9015,保时捷Macan（保底10%）,371000.0,10000.0,269.54,73,13.48
山东56,M9104,本田雅阁,112000.0,2800.0,250.0,70,13.04
山东66,M9194,宝马sDrive18i,123000.0,3000.0,243.9,68,13.09
贵阳01,M9266,宝马GT535i（保底10%）,312000.0,7400.0,237.18,65,13.32
重庆01,M9299,宝马730Li,248000.0,5800.0,233.87,64,13.34
西安07,M9360,大众CC,148000.0,3500.0,236.49,63,13.7
SCVA105,M9387,丰田凯美瑞,84000.0,2000.0,238.1,62,14.02
长沙01,M9418,大众桑塔纳,64000.0,1500.0,234.38,61,14.02
SCVB105,M9580,日产天籁,33000.0,750.0,227.27,56,14.81
长沙02,M9602,宝马X5,288000.0,5900.0,204.86,55,13.6
CCVL101,M9651,奥迪A4L,152000.0,1951.0,128.36,55,8.52
南京09,M9731,宝马320Li,192000.0,3800.0,197.92,51,14.16
山东32,M9742,别克GL8,286000.0,5200.0,181.82,49,13.54
山东11,M9875,别克君越,72000.0,1300.0,180.56,47,14.02
山东20,M9886,路虎发现4,286000.0,5000.0,174.83,47,13.58
SWVA208,M9927,奥迪Q5,267000.0,4201.0,157.34,46,12.48
山东56,M9956,别克GL8,180000.0,3100.0,172.22,44,14.29
长沙34,M10011,路虎揽胜运动,781000.0,12500.0,160.05,43,13.59
ECVK105,M10115,奔驰GLS450,465000.0,7000.0,150.54,40,13.74
SCVB116,M10294,现代名图,74000.0,1000.0,135.14,35,14.09
山东20,M10323,大众凌渡,92000.0,1300.0,141.3,35,14.74
SCVA106,M10369,克莱斯勒300C,60000.0,850.0,141.67,34,15.21
SWVB105,M10536,宝马320i,56000.0,640.0,114.29,29,14.38
长沙29,M10531,丰田柯斯达,447000.0,5100.0,114.09,29,14.36
CCVA120,M10736,丰田普拉多,286000.0,2500.0,87.41,22,14.5
山东18,M10758,别克君越,124000.0,1033.33,83.33,23,13.22
长沙34,M11078,宝马425i,326000.0,2200.0,67.48,16,15.39
SWVB111,M11112,福特蒙迪欧,187000.0,1200.0,64.17,15,15.61
SWVB111,M11116,福特翼搏,79000.0,500.0,63.29,15,15.4
西安10,M11127,丰田凯美瑞,76000.0,500.0,65.79,15,16.01
西安12,M11400,长安CS75,56000.0,400.0,71.43,9,28.97
SCVA106,M11454,大众速腾,58000.0,400.0,68.97,8,31.47
CCVF216,M11531,奥迪A4L,150000.0,525.0,35.0,6,21.29
重庆01,M9044,奔驰C180L,228000.0,6000.0,263.16,71,13.53
山东53,M9115,奔驰R350L,320000.0,8000.0,250.0,68,13.42
NCVA107,M9358,奔驰S320L（保底10%）,547000.0,12000.0,219.38,61,13.13
长沙39,M9376,马自达6,40000.0,960.0,240.0,62,14.13
重庆01,M9440,丰田汉兰达,123000.0,2900.0,235.77,60,14.34
山东38,M9452,奔驰C180L,247000.0,4621.0,187.09,59,11.57
NWVB102,M9463,大众高尔夫,120000.0,2600.0,216.67,59,13.4
重庆02,M9712,林肯MKT,196000.0,3700.0,188.78,49,14.06
长沙15,M9904,日产天籁,82000.0,1400.0,170.73,46,13.55
成都17,M9906,奥迪Q5,192000.0,3400.0,177.08,46,14.05
杭州08,M10095,宝马X5（保底10%）,371000.0,5300.0,142.86,39,13.37
山东43,M10122,奔驰B200,146000.0,2200.0,150.68,38,14.47
山东21,M10168,本田缤智,107000.0,1500.0,140.19,37,13.83
山东21,M10171,本田凌派,77000.0,1100.0,142.86,37,14.09
NCVH114,M10274,丰田汉兰达,148000.0,2000.0,135.14,35,14.09
NWVB105,M10422,奥迪A8L（保底10%）,412000.0,5000.0,121.36,32,13.84
NWVB105,M10440,宝马116i,104000.0,1300.0,125.0,32,14.26
NWVB105,M10455,奔驰GLC300（保底10%）,352000.0,4040.0,114.77,30,13.96
山东38,M10581,宝马730Li（保底10%）,450000.0,4900.0,108.89,27,14.72
贵阳12,M10552,雪佛兰迈锐宝,76000.0,800.0,105.26,27,14.23
SCVA105,M10617,现代朗动,66000.0,750.0,113.64,26,15.95
NCVB102,M10751,奔驰V260（保底10%）,408000.0,3700.0,90.69,22,15.05
山东55,M10731,丰田埃尔法,578000.0,5300.0,91.7,22,15.21
山东55,M10732,路虎揽胜,944000.0,8500.0,90.04,22,14.94
山东13,M10830,奥迪A1,96000.0,800.0,83.33,20,15.21
山东45,M10916,本田奥德赛,200000.0,1500.0,75.0,18,15.21
ECVH102,M10927,奔驰CLA220,236000.0,1800.0,76.27,18,15.47
SWVM116,M10938,大众途观,140000.0,1060.0,75.71,18,15.35
NCVB106,M11038,奔驰C200L,195000.0,1300.0,66.67,16,15.21
长沙34,M11077,日产途乐,466000.0,2900.0,62.23,15,15.14
SWVM116,M11089,大众途锐,286000.0,1800.0,62.94,15,15.31
山东03,M11097,宝马523Li,184000.0,1177.6,64.0,15,15.57
长沙34,M11122,宝马528Li,368000.0,2300.0,62.5,14,16.29
NCVB106,M11146,别克GL8,114000.0,684.0,60.0,14,15.64
长沙34,M11179,宝马528Li,368000.0,2100.0,57.07,13,16.02
长沙34,M11180,大众夏朗,212000.0,1200.0,56.6,13,15.89
广东01,M11219,凯迪拉克ATS-L,156000.0,900.0,57.69,13,16.2
长沙34,M11237,宝马525i,390000.0,2197.0,56.33,12,17.13
成都13,M11243,奥迪Q3,148000.0,770.0,52.03,12,15.82
贵阳13,M11299,丰田锐志,108000.0,600.0,55.56,11,18.43
SWVK202,M9208,丰田汉兰达,200000.0,5000.0,250.0,66,13.83
NCVG107,M10602,本田艾力绅,228000.0,2100.0,92.11,25,13.45
SWVM106,M10657,雷克萨斯ES300h,212000.0,1800.0,84.91,23,13.47
NCVG102,M11430,丰田汉兰达,160000.0,440.0,27.5,6,16.73
长沙07,M8524,路虎神行者2代,184000.0,5000.0,271.74,85,11.67
长沙08,M8529,路虎发现4,360000.0,9400.0,261.11,83,11.48
长沙07,M8714,奥迪A6L,208000.0,6000.0,288.46,78,13.5
